success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,248,0.0-0.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,1250,0.0-1.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,"[{""page_index"":0,""viewing_time"":999}]",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,3116,0.0-2.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,944680,0.0-3.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,"[{""page_index"":0,""viewing_time"":1131},{""page_index"":1,""viewing_time"":1047},{""page_index"":2,""viewing_time"":625},{""page_index"":3,""viewing_time"":830},{""page_index"":4,""viewing_time"":620},{""page_index"":5,""viewing_time"":756793},{""page_index"":6,""viewing_time"":2045}]",763092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,944990,0.0-4.0-0.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dct,trinary,repulsion_A,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,948191,0.0-4.0-1.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,3193,NA,"{""product_choice"":""B""}",choice,dct,trinary,repulsion_A,1,microwave ovens,null,null,null,null,null,null,2,100,90,100,30,40,20,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,948494,0.0-4.0-0.1,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,950777,0.0-4.0-1.1,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2281,NA,"{""product_choice"":""A""}",choice,ctd,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,1,50,60,40,60,50,60,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,951081,0.0-4.0-0.2,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,952368,0.0-4.0-1.2,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1283,NA,"{""product_choice"":""B""}",choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,60,50,null,50,60,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,952671,0.0-4.0-0.3,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,bw,binary,catch,null,washing machines,90,55,35,30,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,956815,0.0-4.0-1.3,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,4141,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,washing machines,90,55,35,30,null,null,1,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,957120,0.0-4.0-0.4,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dct,trinary,attraction,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,960044,0.0-4.0-1.4,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2921,NA,"{""product_choice"":""B""}",choice,dct,trinary,attraction,1,laptops,null,null,null,null,null,null,2,60,50,60,50,60,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,960348,0.0-4.0-0.5,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,962438,0.0-4.0-1.5,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2087,NA,"{""product_choice"":""B""}",choice,ct,binary,repulsion,2,televisions,null,null,null,null,null,null,2,30,40,null,100,90,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,962742,0.0-4.0-0.6,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tcd,trinary,attraction,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,965289,0.0-4.0-1.6,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2543,NA,"{""product_choice"":""B""}",choice,tcd,trinary,attraction,2,laptops,null,null,null,null,null,null,1,50,60,40,60,50,60,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,965593,0.0-4.0-0.7,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,bww,trinary,catch,null,microwave ovens,50,70,45,50,50,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,19,967323,0.0-4.0-1.7,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1726,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,microwave ovens,50,70,45,50,50,35,1,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,20,967628,0.0-4.0-0.8,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,21,969506,0.0-4.0-1.8,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1873,NA,"{""product_choice"":""C""}",choice,cdt,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,40,30,40,90,100,80,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,22,969811,0.0-4.0-0.9,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ctd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,23,971066,0.0-4.0-1.9,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1250,NA,"{""product_choice"":""B""}",choice,ctd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,1,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,24,971369,0.0-4.0-0.10,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,25,973766,0.0-4.0-1.10,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2392,NA,"{""product_choice"":""B""}",choice,tdc,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,2,90,100,80,40,30,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,26,974070,0.0-4.0-0.11,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,27,975593,0.0-4.0-1.11,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1515,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,washing machines,null,null,null,null,null,null,1,30,40,null,100,90,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,28,975897,0.0-4.0-0.12,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,29,977018,0.0-4.0-1.12,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1118,NA,"{""product_choice"":""B""}",choice,ct,binary,attraction,NA,laptops,null,null,null,null,null,null,2,60,50,null,50,60,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,30,977321,0.0-4.0-0.13,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,31,978292,0.0-4.0-1.13,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,967,NA,"{""product_choice"":""A""}",choice,tc,binary,repulsion,1,televisions,null,null,null,null,null,null,1,100,90,null,30,40,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,32,978596,0.0-4.0-0.14,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,33,980694,0.0-4.0-1.14,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2095,NA,"{""product_choice"":""A""}",choice,ctd,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,2,30,40,20,100,90,100,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,34,980999,0.0-4.0-0.15,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,wb,binary,catch,null,televisions,55,60,40,30,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,35,983511,0.0-4.0-1.15,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2501,NA,"{""product_choice"":""A""}",choice,wb,binary,catch,null,televisions,55,60,40,30,null,null,1,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,36,983816,0.0-4.0-0.16,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,37,986783,0.0-4.0-1.16,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2964,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,1,laptops,null,null,null,null,null,null,2,100,90,null,30,40,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,38,987090,0.0-4.0-0.17,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tc,binary,attraction,NA,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
