success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,32,583035,0.0-4.0-0.14,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tcd,trinary,attraction,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,33,588866,0.0-4.0-1.14,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5828,NA,"{""product_choice"":""A""}",choice,tcd,trinary,attraction,2,televisions,null,null,null,null,null,null,1,50,60,40,60,50,60,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,34,589170,0.0-4.0-0.15,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_B,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,35,595141,0.0-4.0-1.15,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5968,NA,"{""product_choice"":""C""}",choice,dtc,trinary,repulsion_B,1,washing machines,null,null,null,null,null,null,2,90,100,80,40,30,40,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,36,595445,0.0-4.0-0.16,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,bw,binary,catch,null,laptops,50,85,40,30,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,37,602345,0.0-4.0-1.16,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,6897,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,laptops,50,85,40,30,null,null,2,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,38,602649,0.0-4.0-0.17,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,39,608299,0.0-4.0-1.17,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5648,NA,"{""product_choice"":""A""}",choice,ctd,trinary,attraction,2,laptops,null,null,null,null,null,null,2,50,60,40,60,50,60,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,40,608602,0.0-4.0-0.18,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_B,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,41,613817,0.0-4.0-1.18,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5212,NA,"{""product_choice"":""B""}",choice,tcd,trinary,repulsion_B,2,washing machines,null,null,null,null,null,null,1,40,30,40,90,100,80,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,42,614119,0.0-4.0-0.19,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_A,1,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,43,626251,0.0-4.0-1.19,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,12128,NA,"{""product_choice"":""B""}",choice,dtc,trinary,repulsion_A,1,microwave ovens,null,null,null,null,null,null,1,100,90,100,30,40,20,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,44,626554,0.0-4.0-0.20,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,45,630736,0.0-4.0-1.20,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,4179,NA,"{""product_choice"":""A""}",choice,ct,binary,attraction,NA,microwave ovens,null,null,null,null,null,null,2,60,50,null,50,60,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,46,631039,0.0-4.0-0.21,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,wwb,trinary,catch,null,laptops,70,65,30,50,5,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,47,637188,0.0-4.0-1.21,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,6145,NA,"{""product_choice"":""C""}",choice,wwb,trinary,catch,null,laptops,70,65,30,50,5,15,1,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,48,637490,0.0-4.0-0.22,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tcd,trinary,attraction,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,49,639684,0.0-4.0-1.22,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,2191,NA,"{""product_choice"":""C""}",choice,tcd,trinary,attraction,2,washing machines,null,null,null,null,null,null,2,50,60,40,60,50,60,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,50,639987,0.0-4.0-0.23,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,51,642446,0.0-4.0-1.23,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,2456,NA,"{""product_choice"":""A""}",choice,tdc,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,2,30,40,20,100,90,100,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,52,642749,0.0-4.0-0.24,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_B,1,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,53,647914,0.0-4.0-1.24,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5162,NA,"{""product_choice"":""A""}",choice,ctd,trinary,repulsion_B,1,laptops,null,null,null,null,null,null,1,90,100,80,40,30,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,54,648217,0.0-4.0-0.25,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,dct,trinary,attraction,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,55,651532,0.0-4.0-1.25,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,3311,NA,"{""product_choice"":""B""}",choice,dct,trinary,attraction,1,televisions,null,null,null,null,null,null,2,60,50,60,50,60,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,56,651835,0.0-4.0-0.26,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,bw,binary,catch,null,televisions,70,70,50,25,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,57,653800,0.0-4.0-1.26,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,1960,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,televisions,70,70,50,25,null,null,1,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,58,654103,0.0-4.0-0.27,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,59,657938,0.0-4.0-1.27,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,3831,NA,"{""product_choice"":""A""}",choice,tcd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,2,30,40,20,100,90,100,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,60,658243,0.0-4.0-0.28,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tdc,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,61,661853,0.0-4.0-1.28,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,3605,NA,"{""product_choice"":""C""}",choice,tdc,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,62,662156,0.0-4.0-0.29,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,63,668321,0.0-4.0-1.29,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,6160,NA,"{""product_choice"":""C""}",choice,tdc,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,100,90,100,30,40,20,Screen size,Average lifespan,NA,NA
