success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,38,330562,0.0-4.0-0.17,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,39,338112,0.0-4.0-1.17,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,7545,NA,"{""product_choice"":""A""}",choice,ct,binary,attraction,NA,televisions,null,null,null,null,null,null,2,60,50,null,50,60,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,40,338416,0.0-4.0-0.18,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,wb,binary,catch,null,microwave ovens,70,55,30,45,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,41,346511,0.0-4.0-1.18,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,8089,NA,"{""product_choice"":""B""}",choice,wb,binary,catch,null,microwave ovens,70,55,30,45,null,null,2,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,42,346816,0.0-4.0-0.19,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,43,352506,0.0-4.0-1.19,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,5684,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,2,30,40,null,100,90,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,44,352811,0.0-4.0-0.20,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,45,371911,0.0-4.0-1.20,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,19093,NA,"{""product_choice"":""B""}",choice,dtc,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,1,90,100,80,40,30,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,46,372216,0.0-4.0-0.21,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_B,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,47,377961,0.0-4.0-1.21,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,5739,NA,"{""product_choice"":""A""}",choice,cdt,trinary,repulsion_B,2,televisions,null,null,null,null,null,null,1,40,30,40,90,100,80,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,48,378267,0.0-4.0-0.22,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,tcd,trinary,attraction,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,49,384482,0.0-4.0-1.22,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,6208,NA,"{""product_choice"":""A""}",choice,tcd,trinary,attraction,2,laptops,null,null,null,null,null,null,2,50,60,40,60,50,60,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,50,384792,0.0-4.0-0.23,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,51,398080,0.0-4.0-1.23,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,13284,NA,"{""product_choice"":""A""}",choice,cdt,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,1,30,40,20,100,90,100,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,52,398391,0.0-4.0-0.24,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,bww,trinary,catch,null,televisions,80,70,35,40,15,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,53,406687,0.0-4.0-1.24,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,8287,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,televisions,80,70,35,40,15,30,2,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,54,406992,0.0-4.0-0.25,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,tcd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,55,421418,0.0-4.0-1.25,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,14419,NA,"{""product_choice"":""B""}",choice,tcd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,56,421729,0.0-4.0-0.26,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,dtc,trinary,attraction,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,57,425883,0.0-4.0-1.26,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,4149,NA,"{""product_choice"":""C""}",choice,dtc,trinary,attraction,1,laptops,null,null,null,null,null,null,2,60,50,60,50,60,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,58,426188,0.0-4.0-0.27,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,tdc,trinary,attraction,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,59,431298,0.0-4.0-1.27,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,5102,NA,"{""product_choice"":""C""}",choice,tdc,trinary,attraction,2,washing machines,null,null,null,null,null,null,1,50,60,40,60,50,60,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,60,431603,0.0-4.0-0.28,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,61,437717,0.0-4.0-1.28,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,6105,NA,"{""product_choice"":""A""}",choice,ctd,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,100,90,100,30,40,20,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,62,438023,0.0-4.0-0.29,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ct,binary,repulsion,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,63,444783,0.0-4.0-1.29,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,6751,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,1,televisions,null,null,null,null,null,null,1,100,90,null,30,40,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,64,445088,0.0-4.0-0.30,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,65,450638,0.0-4.0-1.30,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,5542,NA,"{""product_choice"":""C""}",choice,dtc,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,30,40,20,100,90,100,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,66,450945,0.0-4.0-0.31,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ct,binary,repulsion,1,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,67,457674,0.0-4.0-1.31,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,6720,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,1,microwave ovens,null,null,null,null,null,null,1,100,90,null,30,40,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,68,457980,0.0-4.0-0.32,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,bw,binary,catch,null,televisions,75,65,30,45,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,69,464011,0.0-4.0-1.32,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,6021,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,televisions,75,65,30,45,null,null,1,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,70,464318,0.0-4.0-0.33,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,71,470957,0.0-4.0-1.33,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,6631,NA,"{""product_choice"":""B""}",choice,ctd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,2,30,40,20,100,90,100,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,72,471265,0.0-4.0-0.34,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,73,490851,0.0-4.0-1.34,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,19579,NA,"{""product_choice"":""A""}",choice,tc,binary,repulsion,1,washing machines,null,null,null,null,null,null,1,100,90,null,30,40,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,74,491158,0.0-4.0-0.35,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,bw,binary,catch,null,laptops,95,75,45,15,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,75,494183,0.0-4.0-1.35,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,3018,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,laptops,95,75,45,15,null,null,1,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,76,494489,0.0-4.0-0.36,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,77,497715,0.0-4.0-1.36,198,1,2025-05-05T20:11:14Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Macintosh,Safari,14.1.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47021,en-us,dg0gmtwhll230os,22,"[""White""]",No,Female,NA,No,608707,NA,3218,NA,"{""product_choice"":""B""}",choice,ct,binary,attraction,NA,laptops,null,null,null,null,null,null,1,60,50,null,50,60,null,Processing speed,Memory (RAM),NA,NA
